dataset,split,image_id,class_name,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_angle,torso_tilt,spine_curvature,torso_to_leg_ratio,hip_width_ratio,shoulder_width_ratio,body_aspect_ratio,ankle_spread_ratio,is_horizontal,leg_spread_angle,shoulder_symmetry,avg_knee_angle,com_x_norm,com_y_norm,norm_X11,norm_Y11,norm_X12,norm_Y12,norm_X23,norm_Y23,norm_X24,norm_Y24,norm_X25,norm_Y25,norm_X26,norm_Y26,norm_X27,norm_Y27,norm_X28,norm_Y28
human_fall,train,-62-_jpg.rf.53ed19c2d8f74717692c56a8b7c0a902,normal,48.67564608691548,65.2783110705385,34.271837223035504,91.79911303890964,9.98940900091625,0.17346583,37.219666,1.6172959060096697,0.6578149015120087,0.9542575117028201,1.6958902763912096,0.9863423489700455,0.0,4.749698665188296,0.17440462394146794,63.03547513097257,-0.4157883937918613,-0.4924198439258336,0.6425580908942372,-0.8976375536685716,-0.2956265649313041,-1.0720421776100395,0.32275994535857666,0.06329367928332988,-0.32276008758868724,-0.06329367928332988,0.43172257531131536,0.017228191065597472,-0.6443580129437475,-0.2219752623045139,0.07738285180821673,0.5668184235536612,-0.9089594971618288,0.27437994655122105
human_fall,train,-66-_jpg.rf.0413975624052e224a2ead6460150ef7,normal,93.73751448975521,106.31882153849205,39.14122328433322,42.38215301563259,8.796397786974474,0.15292354,37.97464,2.7742829050644144,0.6075495000323294,0.8279671114552494,1.6431250507838144,0.8144349438466622,0.0,3.204790628956976,0.06535835715992382,40.7616881499829,0.07270090608134745,-0.49411899690321925,0.2597682146894502,-1.0209171723864003,-0.5656152343685316,-0.9555588152264767,0.3028328595351193,-0.023902886592078218,-0.30283292098212855,0.023902886592078218,0.9381761322312416,-0.009881662236996531,0.01136216647748376,0.03103553252995805,0.47991834728117394,0.3465667852053666,-0.33451659656548827,0.3325701396539786
human_fall,train,-67-_jpg.rf.3591dbc895e92d4332ace033892f219e,normal,152.85234823872534,126.37587073742782,139.73324252325526,109.38182144498245,1.288613697868927,0.02248941,5.0788574,1.6965144980977216,0.3923616341879307,0.5510925123894248,2.8841687880513747,0.49229933057958913,0.0,12.783207991814793,0.07035440206827145,124.55753198411885,-0.201731244695048,-0.49987354688661445,0.25080223407378616,-1.0349242948073647,-0.295780984515403,-0.9645698927390932,0.1961088248774164,-0.005315735002131253,-0.19610875731081243,0.005315870135339228,-0.000729449056651613,0.3330441693144522,-0.5332011121365859,0.31143799095766944,0.04441842059474655,0.5870581143421915,-0.4478809099848426,0.5137978077696154
human_fall,train,-69-_jpg.rf.ac10eeb3baef342242001bdaf7058f48,normal,105.41342091125689,100.67049367638091,122.64561701889947,116.61715045757322,23.43761100847056,0.39775017,78.33179,0.6135378504337954,0.31773717181888317,0.4780207938041965,5.501625287941568,0.058516761021004386,0.0,9.347586292836619,0.05465606261432231,119.63138373823634,-1.4526417406831185,-0.4587468605819395,0.6351932056396801,-0.8901657285969683,0.16030731164851156,-0.9448217912112906,0.14977166807574493,0.05298752002405381,-0.14977166807574493,-0.05298752002405381,-0.653614039805046,-0.11514888633429153,-0.8055480337042974,-0.1510102713656466,-1.4819001211936207,0.7287182138948978,-1.4233834376531174,0.7274760465019475
human_fall,train,-70-_jpg.rf.ff0cf409b3d05516e6e918f3bc8116bb,normal,126.88621244121866,114.43903545116166,171.300825164448,86.59459984565223,13.31913722422775,0.23037456,59.44272,1.143852603119114,0.3576998544033355,0.5980340151505009,3.1339998439137227,0.05107351137372215,0.0,85.46196591586099,0.030674952444739344,128.9477125050501,-0.7726000616538009,-0.4865509881842464,0.5289980155746484,-0.9577645592826656,-0.06824877392367343,-0.988439511727405,0.17288272482441816,0.0458133159289114,-0.17288272482441816,-0.0458133159289114,-0.5822598746991882,0.28172554171952,-0.8327153729479866,0.16991679067782975,-0.798136817340662,0.387241691559508,-0.7470633059669398,0.387241691559508
human_fall,train,-71-_jpg.rf.e3d5798c58980d7e689bd513a3ec5fde,normal,169.19290571486061,153.8866389015939,118.57052134524301,135.9985585448123,5.443980425092159,0.09487209,23.027313,1.350363224680174,0.4900387051535669,0.7747714147694151,2.246522595972522,0.15796092076486148,0.0,106.17779730516986,0.005338384880982791,127.28453994502766,-0.3777244421763055,-0.49774477754800417,0.4822485810311379,-0.9928202683566448,-0.29250441402526184,-0.9981586532376276,0.24413148154659703,0.02084067939157772,-0.24413135581476755,-0.02084067939157772,-0.012121051286933476,0.5956737790205203,-0.48593868449385946,0.5411758204698776,-0.2987439817938748,0.6184523630995126,-0.45670490255873625,0.6184523630995126
human_fall,train,-73-_jpg.rf.1e5791b804a7f2b56fed438083e86f2e,normal,79.77598606466778,62.748060349267625,108.75214104163484,91.35108102483336,22.178381432280858,0.3774914,47.654022,0.6204035246434452,0.6173745255046148,0.9095849298545869,2.8714791362595795,0.3578783894976867,0.0,16.90514676485446,0.03646312954311182,100.05161103323411,-1.0050579026674662,-0.4630065383157313,0.07693535882131455,-0.907781390987387,-0.8319184131613006,-0.9442445205304988,0.306213848380649,0.03899855151740231,-0.306213848380649,-0.038998793262441815,-0.5035319515026243,0.08695085580785678,-1.2173994930142944,0.007050494077057782,-0.8261187079186229,1.2610475268764267,-1.1839970974163097,1.2478298750966492
human_fall,train,-76-_jpg.rf.c8bc76bc83438eb78bb81a0dcf02e906,normal,83.21038164265345,95.6797481080921,53.95492121745257,104.33456261494253,12.785680759678415,0.22130464,44.4189,1.3989030999092515,0.4466977693464218,0.7057771296572642,2.4297270610961332,0.0187528018149803,0.0,52.68824992682819,0.1372288732214657,79.14474191619755,0.601965059897047,-0.4876023439629792,0.1248491230007013,-1.043819048514079,-0.5674583202462472,-0.9065901752926134,0.21536924721767206,-0.05916748671922208,-0.21536924721767206,0.05916779080967045,0.8275442199411769,-0.18975973795035175,0.36227671122969035,-0.08861712619110428,0.5925885829669447,0.3378858444341917,0.611341384781925,0.3665862050413032
human_fall,train,-77-_jpg.rf.7620a9194dd4ae25aa2b25ed3261354a,normal,109.17464569639291,86.46747991540964,145.28026132088414,60.24511625340606,12.088226711547234,0.20941734,42.888885,1.8841892000156635,0.5286538556080345,0.8326344931419586,1.8384204254844554,0.13597055180877093,0.0,78.82372271406446,0.008814886738502887,102.7626887871451,-0.48430736532848195,-0.4889131421592411,0.6257112258075934,-0.9734188409492307,-0.20687655242814237,-0.9822337276877336,0.2618584324383874,0.036039469822179176,-0.26185858144925256,-0.036039469822179176,-0.05205754178177932,0.032495991449037,-0.6474442369726576,-0.0824147802833937,-0.4163221266768128,0.2788714499445591,-0.5522926784855837,0.14287638584847184
human_fall,train,-78-_jpg.rf.54dafccc85509df346aab56de1791e6f,normal,82.47884597621082,93.8407898892595,60.265705256377366,85.09078364321604,6.486092693785696,0.112961724,15.897949,1.008990516266682,0.3974610884123497,0.6105629221055107,3.2610718956233113,0.018601222934621985,0.0,25.656659516545204,0.028160199778832856,72.67824444979671,0.5721191731728481,-0.49679964848449554,0.4179183028301695,-1.0076793968584075,-0.19199485691539114,-0.9795191970795746,0.1979115649926803,-0.018022258976315087,-0.19791178183311411,0.018022258976315087,1.0726560665342797,0.0586961033506284,0.6815459633780578,0.0823067739874249,0.5814196762199422,0.7669021643863329,0.5628184532853202,0.8243889486375314
human_fall,train,-79-_jpg.rf.c35f14c74d8c407489c428010f3f19d5,normal,135.5658407125602,83.68911380906839,136.93513225814633,102.32685316263175,5.2262783263763035,0.09108965,11.625793,0.8471954428939198,0.3342089490365129,0.5651529209250109,3.8580092037542273,0.473627732969927,0.0,29.43723395348482,0.09771979300256572,119.63099271038904,0.40272129999040657,-0.4979212394671728,0.3694097856433219,-1.0447026743222734,-0.18723072408035835,-0.9469828813197076,0.16710178453845237,0.0009698273853624918,-0.16710154542913644,-0.000969588276046574,0.3437222718342754,0.2679729187701564,0.37637695289053397,-0.07280783025969854,0.16590743350544307,1.3214529374157975,0.63953516647537,0.6558792446556135
human_fall,train,-80-_jpg.rf.2da65dd3d5aa32f9719d615242849704,normal,63.19362708164483,56.181309937196474,80.72460893252614,64.90187557099172,0.9758092750835162,0.017028717,3.2124634,1.753429511430368,0.21416274601662416,0.29253527408254304,5.367936980823488,0.06801036899730838,0.0,13.413536317326038,0.009829212903932405,72.81324225175894,-0.48981659242028897,-0.49992744419892304,0.12915641727651528,-1.0047695757340382,-0.16321369121667084,-0.9949403628301058,0.10630306454426368,0.012887769023394726,-0.10630290277581181,-0.012887930791846592,-0.28813873109768307,-0.1976611506627313,-0.47523494593738774,-0.23022336057072573,-0.4558114079216348,0.29438299333977574,-0.5238217769189432,0.2833955183204707
human_fall,train,-81-_jpg.rf.95be27e3a0b653fc9e1bbf8198e89ffb,normal,24.598725065822673,16.70778113313737,41.91739683854129,21.216358074268825,4.287073799975706,0.07475348,13.525635,2.072377126487967,0.4450549889316312,0.6720318964876718,2.2060525069667767,0.21275515456224786,0.0,26.02869182791899,0.010621818927796768,31.56687745640506,-0.47215870803765936,-0.49860109342900427,0.2612205767113927,-0.9918911087295565,-0.41072736699472245,-1.0025129276573532,0.22120828465979803,0.02419543620822583,-0.22120811599524443,-0.024195267543672225,-0.10400429834735506,-0.7670368024144901,-0.6601901690097921,-0.8613515751540973,-0.3657811307565354,-0.030814339285327084,-0.5785362853187833,-0.13963907057469865
human_fall,train,-82-_jpg.rf.d94058846515cf5497a9d41853ae570b,normal,40.020589029315595,23.947068934732542,89.5695933957343,64.50421744943998,11.970026345749226,0.20739989,42.605194,0.9920246779764798,0.3880925542035019,0.5946049646622826,3.377098331851472,0.06233902317278668,0.0,21.084949086212227,0.010899997755708823,77.03690542258714,-1.0069063823869173,-0.4891281144122804,0.089852633737405,-0.9837062277024152,-0.5046524256682305,-0.9728062299467064,0.1934229648629744,0.01554065263621954,-0.1934229648629744,-0.01554065263621954,-0.4304110096182085,-0.5881932755555728,-0.7134986823454895,-0.5940027847993545,-1.0380759311128114,0.04921518639941331,-0.9757369079400247,0.037643409356628826
human_fall,train,-83-_jpg.rf.67a721f46971d1f6f7646e4917b51191,normal,123.92905682943102,119.53742446625131,93.0561945982599,90.8345568569365,22.98217640239065,0.39044467,73.86084,0.7064934525271915,0.15461637555999616,0.14375778910700251,15.622156906447474,0.028525230226004186,0.0,2.425676858627567,0.14100090621051545,91.9453757275982,-0.8592579306764091,-0.460313176432514,0.40445408366431607,-0.85012594009043,0.37643540652255897,-0.9911268463009454,0.014098146683260086,0.07601183938931703,-0.014097985360621791,-0.07601183938931703,-0.9887524190491968,0.2722947066295292,-0.9638793720315587,0.030970236132006976,-0.844995315563407,1.292850109269613,-0.8735205457894112,0.9538354245712966
human_fall,train,-85-_jpg.rf.850ee6041dd7ab71fb3238df203eb7c6,normal,84.53470936188401,73.60392516949183,57.11960720240867,37.48453836728669,1.4938752163979812,0.026071254,4.1937256,1.924187552475863,0.5404011907729417,0.829720958248848,1.8315794458665997,0.23108574712872007,0.0,25.103118201124623,0.04160358862717616,47.30207278484768,-0.26270231168310143,-0.4998300556516668,0.4404099090055289,-1.0204619056169217,-0.3882674022870598,-0.9788583169897456,0.2694043426550729,0.020728183148521984,-0.2694043426550729,-0.020728183148521984,-0.3063988858077239,-0.13132288763640934,-0.9448537531191606,-0.13163080238100283,-0.14715953297849016,0.3562137240102241,-0.37824528010721026,0.47193123437211854
human_fall,train,-91-_jpg.rf.55dfbe5d3d05e3ae4d853428a453d6fb,normal,7.794021895947409,9.599743797594638,14.752180859616951,0.3483045901864645,3.2041677091625975,0.055894326,11.447571,3.8896070007606833,0.7062322643439447,1.0697681418178533,1.1751101276721163,0.777255714077131,0.0,22.894422197415224,0.0010710568222473478,7.5502427249017074,0.10664644500629206,-0.4992182735946146,0.4789894850477789,-0.9979011677843412,-0.5907781352482495,-0.9989722246065886,0.3530896463135758,0.004330121209586523,-0.35308949730734007,-0.004330419222057933,0.498199368954864,-0.5389720942370515,-0.6064588064626624,-0.6000864057865035,0.49527422754173966,0.2915163955581525,-0.2819814865353913,0.17588219242660788
human_fall,train,-a7626805-_jpg.rf.549e61c780616185c515cca96892dc6a,normal,133.04700863733726,113.52963391421837,110.88696839773334,81.82575679778583,6.8498900698183816,0.1192683,22.983032,1.9089648810808693,0.4307659673686694,0.628467031305006,2.4247001419511447,0.4737488972789816,0.0,20.343525432303515,0.09776048417515776,96.35636259775958,-0.2542901119801086,-0.49643101337750567,0.191140189322238,-0.9439817054833708,-0.4296767906003373,-1.0417421896585286,0.21313878860038815,0.031011645914183227,-0.21313863023226481,-0.031011645914183227,-0.09140152891832903,0.32861068858651776,-0.6316284549673585,0.2688390747359261,-0.017415742524679447,0.49915225284100995,-0.4911646398036611,0.41533338966862665
human_fall,train,-BBC-News-1-_jpg.rf.f147f9d021591f9ae0e92e486ec7228c,normal,175.52656700135313,170.97582985306522,179.64063534180266,158.83844294926627,6.075355614863468,0.105835944,14.359543,0.8424930008522169,0.25143140896441907,0.3780504365420995,5.784819331352539,0.2894431807174842,0.0,18.836622327576304,0.003765961955888324,169.23953914553448,-0.06564859160463021,-0.49719177586329893,0.08317989464266687,-0.9925004582848791,-0.2948517885650199,-0.9962664202407674,0.1221808696410735,-0.02960181503712828,-0.1221808696410735,0.029602039964677456,0.08855296393743246,0.8644532532336925,-0.1137009885732859,0.9460830596711988,0.0790729425222246,1.166981256733287,-0.21037023819525963,1.2028396564783521
human_fall,train,-outstretched-ahead-for-a-medical-control-isolated-over-white-backgr-2C92J9Y_jpg.rf.29a937eaf3c58b5075bc34519e7f6896,normal,103.79421405910902,109.07936913138032,74.17997276476383,82.26786300053023,7.12341594207768,0.1240065,20.052109,0.8070097786196357,0.25202497044610406,0.35399464947090864,6.325356485339034,0.018191036534832127,0.0,8.572513669207737,0.02140440006100052,78.22391788264703,0.7483710673810576,-0.4961405730234041,0.05266696497029083,-0.9815790875617015,-0.300679972779371,-1.0029834876227022,0.11984478624105653,-0.038940647604904316,-0.11984478624105653,0.038940647604904316,1.1221024290852284,0.13270031634483667,1.0045972938372656,0.22173048166564122,0.7392755491136416,0.9339487795147138,0.7574665856484737,1.0318079803085287
human_fall,train,-Sunlounger-_jpg.rf.8482e7b29310be999909012914d9a177,normal,115.49287492914743,109.12726712566368,150.4866210878651,105.09287823217946,20.550086594676348,0.35102612,73.29538,0.8306199843893263,0.29777549788049945,0.43962285436176357,5.013206113767037,0.11717042616756765,0.0,46.297177233091276,0.03941778656517262,127.78974966002228,-1.1573136104447361,-0.46818287855097857,0.569952176170801,-0.9166567907420021,0.1321000595319446,-0.9560745773071747,0.13640197807728327,0.059683017856280766,-0.13640197807728327,-0.059683017856280766,-0.8234922071412824,0.08563922231849704,-1.024703068953179,-0.021638501205221143,-1.21589882352852,0.3220022716025114,-1.0987283973609523,0.3084358965527246
human_fall,train,-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7,normal,106.17253819586593,122.37848903548972,111.66821269702912,117.67101580776898,1.5559742864558614,0.027155204,4.4051056,0.615946798115113,0.4266430963476746,0.5708497068905901,4.5958100763303635,0.7124598614635487,0.0,1.9898731121074944,0.0664389282479341,114.66961425239904,0.6079805275588628,-0.49981563429341264,0.3106402988896175,-0.9664117574315765,-0.2563299386656737,-1.0328506856795105,0.2130082492906546,-0.01155821967056285,-0.21300815522809113,0.011558031545435967,0.9712347213094752,0.2949489701814358,0.3013986520314916,0.30858973500659315,0.9642105053219189,1.4702385016178243,0.25175064385837015,1.527620804069922
human_fall,train,-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7,normal,117.7888531925307,139.1983298539539,108.47118296254304,131.50834190949192,4.103801223354546,0.07156376,11.189087,0.6516732459233177,0.5741931049166151,0.8477748600726762,2.989604286106702,0.4036593827054685,0.0,17.168506226292568,0.020565377452277517,119.98976243601749,0.4136692990637973,-0.49871806426634263,0.3521988016673857,-1.0077187196658481,-0.4953265131657592,-0.9871533422135705,0.2868394193648953,-0.012147983275674078,-0.2868394193648953,0.012147788089722158,0.8813961282559895,0.35283862121778353,0.13168727729841392,0.33229295754665006,0.6154989904165316,1.497839037936012,0.21183960771106305,1.4519137353084637
human_fall,train,-_-_-_jpg.rf.8503eb34cc97c10853d08f903fc78373,normal,129.21431446589915,126.66284057312453,145.7712026799002,140.05624338876933,1.9639667317019665,0.034271594,5.700165,0.7473840249929301,0.24321578868543722,0.3673171546710217,6.3650722483739735,0.007102645385383287,0.0,10.463449693322028,0.004822863186639104,142.91372303433477,-0.7204112665449004,-0.4997062399475138,0.21791433465760388,-1.0018240032300856,-0.14937114617824215,-0.9970011400434464,0.11891674218907829,0.025442185854508328,-0.11891655870560153,-0.025442369337985087,-0.4093162243407578,0.3778592666345768,-0.5593462596840455,0.3243675947207992,-0.723962589237592,1.1542369384860565,-0.7168599438522087,1.0918514554867635
human_fall,train,-_-_-_jpg.rf.e62fd47984cda6695f36d9ab2bbab8d9,normal,101.65491913539677,93.21549868573234,124.25652876801578,109.41549336513363,10.432417885522502,0.18107556,44.778824,0.9346508710888887,0.18439320418470678,0.30442211408436237,6.799500181262278,0.06363493242733521,0.0,14.448298500798705,0.024398096655921457,116.83601106657471,1.008905608825742,-0.4917345859422918,-0.33279700837242476,-0.9712701544081883,-0.029354153825550698,-0.9956682510641097,-0.08772722836697223,-0.02835740145047829,0.08772722836697223,0.028357524856739907,0.6905849570815742,-0.06797994349257286,0.8665935079301745,-0.016647874910782817,0.9770881426120744,0.309873122917768,1.0407230133362788,0.39916248944740634
human_fall,train,-_jpg.rf.2dbf6e162e83076e64c7f86d749a7c7d,normal,173.85834754495517,155.35804148533902,178.10586436511832,147.42369001046455,1.1396280981410492,0.019890197,3.955536,1.4048447674484483,0.41141657765228346,0.6177236325052335,2.7711784419543064,0.4969830530457189,0.0,11.693945981952131,0.021657011363620998,162.76477718779142,-0.044679320523945965,-0.4999010951108222,0.32856212967945597,-0.9889737229038273,-0.28878173765522647,-1.0106307342674483,0.20531480852795428,0.012717663808232145,-0.2053147317999675,-0.012717817264205698,0.1983921026490165,0.46720499810568217,-0.35096946402576595,0.3905113854670936,0.20381216763492008,0.7711561656586023,-0.2931708854107988,0.6466597896103633
human_fall,train,-_yyth_jpg.rf.155076e3813f503d45205bdb5a0eee20,normal,168.47376241788936,173.39395749445347,153.37941602965284,169.78644568664907,2.532407811001668,0.04418572,7.456665,1.047863339235067,0.4181334031663125,0.7160434588511113,2.7293356127100004,0.08782675616208366,0.0,28.34288679793572,0.018436153841653695,161.58293085815097,0.0536131144174318,-0.49951164665168535,0.3137173364876332,-0.9898053068010563,-0.40208877376842395,-1.00824146064271,0.20895067202711695,-0.006961321269796261,-0.20895085286414175,0.006961321269796261,0.25723759355302234,0.4999190724685668,-0.04481539316075981,0.5314360724993544,0.09752649249847363,0.9121301987003456,0.009699736336389968,0.9651555927871672
human_fall,train,-_yyt_jpg.rf.3b61935caf076bb167f2823a4667b043,normal,174.60188294400146,178.8356753376442,147.38268153539624,142.34127154839484,0.0,6.619739e-05,0.014465332,1.548254156706246,0.3543978234726582,0.5536148219393726,2.9729854001146916,0.11253179413401147,0.0,77.42005421422458,0.012681967702716911,144.86197654189556,0.06452066984020127,-0.5000000675403323,0.27680089946470726,-1.0063409792750797,-0.27666864433944877,-0.9936590115723628,0.1771175441097676,-0.005371485351311535,-0.17711740445282437,0.005371625008254785,0.17432356730309248,0.5484713614621538,-0.11722496571195397,0.5035789163680768,0.12078649707873539,0.6312069277827814,0.008254702944723906,0.6312069277827814
human_fall,train,-_yy_jpg.rf.0e79683fbed0aab0769ae46cdf00eada,normal,157.5857683230247,159.29082776493718,166.27627924052504,164.59547591062608,0.13984534339053048,0.0024415061,0.37521362,0.6801029468453209,0.4705015095006473,0.7572812236136452,3.2621509018644503,0.023672183912690763,0.0,19.68175301674167,0.027352414301788048,165.43587757557555,-0.2920950784297608,-0.49999850741785934,0.3808350382878196,-1.0136732219866127,-0.37595202607890027,-0.9863208076848247,0.2352200001136479,0.0038087098075263517,-0.23521980153649422,-0.0038087098075263517,-0.003949898163790754,0.4088890256735488,-0.33070324295627296,0.42484410424004093,-0.3039310710975293,1.4002862597149743,-0.28025888718483855,1.4392784724566978
