dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation
fall,train,-69-_jpg.rf.ac10eeb3baef342242001bdaf7058f48,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-69-_jpg.rf.ac10eeb3baef342242001bdaf7058f48.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-69-_jpg.rf.ac10eeb3baef342242001bdaf7058f48.txt,True,640,640,2.0,Sitting,0.471875,0.58203125,0.86953125,0.8359375,True
fall,train,-70-_jpg.rf.ff0cf409b3d05516e6e918f3bc8116bb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-70-_jpg.rf.ff0cf409b3d05516e6e918f3bc8116bb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-70-_jpg.rf.ff0cf409b3d05516e6e918f3bc8116bb.txt,True,640,640,2.0,Sitting,0.621875,0.56328125,0.696875,0.8734375,True
fall,train,-71-_jpg.rf.e3d5798c58980d7e689bd513a3ec5fde,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-71-_jpg.rf.e3d5798c58980d7e689bd513a3ec5fde.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-71-_jpg.rf.e3d5798c58980d7e689bd513a3ec5fde.txt,True,640,640,2.0,Sitting,0.49453125,0.5515625,0.6390625,0.896875,True
fall,train,-73-_jpg.rf.1e5791b804a7f2b56fed438083e86f2e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-73-_jpg.rf.1e5791b804a7f2b56fed438083e86f2e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-73-_jpg.rf.1e5791b804a7f2b56fed438083e86f2e.txt,True,640,640,2.0,Sitting,0.46484375,0.565625,0.5703125,0.7296875,True
fall,train,-76-_jpg.rf.c8bc76bc83438eb78bb81a0dcf02e906,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-76-_jpg.rf.c8bc76bc83438eb78bb81a0dcf02e906.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-76-_jpg.rf.c8bc76bc83438eb78bb81a0dcf02e906.txt,True,640,640,2.0,Sitting,0.35703125,0.6,0.53984375,0.7328125,True
fall,train,-77-_jpg.rf.7620a9194dd4ae25aa2b25ed3261354a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-77-_jpg.rf.7620a9194dd4ae25aa2b25ed3261354a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-77-_jpg.rf.7620a9194dd4ae25aa2b25ed3261354a.txt,True,640,640,2.0,Sitting,0.53515625,0.528125,0.73203125,0.69296875,True
fall,train,-78-_jpg.rf.54dafccc85509df346aab56de1791e6f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-78-_jpg.rf.54dafccc85509df346aab56de1791e6f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-78-_jpg.rf.54dafccc85509df346aab56de1791e6f.txt,True,640,640,2.0,Sitting,0.48203125,0.53671875,0.37578125,0.61640625,True
fall,train,-79-_jpg.rf.c35f14c74d8c407489c428010f3f19d5,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-79-_jpg.rf.c35f14c74d8c407489c428010f3f19d5.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-79-_jpg.rf.c35f14c74d8c407489c428010f3f19d5.txt,True,640,640,2.0,Sitting,0.52890625,0.58828125,0.30703125,0.70078125,True
fall,train,-80-_jpg.rf.2da65dd3d5aa32f9719d615242849704,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-80-_jpg.rf.2da65dd3d5aa32f9719d615242849704.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-80-_jpg.rf.2da65dd3d5aa32f9719d615242849704.txt,True,640,640,2.0,Sitting,0.50625,0.5296875,0.3953125,0.80625,True
fall,train,-81-_jpg.rf.95be27e3a0b653fc9e1bbf8198e89ffb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-81-_jpg.rf.95be27e3a0b653fc9e1bbf8198e89ffb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-81-_jpg.rf.95be27e3a0b653fc9e1bbf8198e89ffb.txt,True,640,640,2.0,Sitting,0.496875,0.41640625,0.484375,0.57265625,True
fall,train,-82-_jpg.rf.d94058846515cf5497a9d41853ae570b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-82-_jpg.rf.d94058846515cf5497a9d41853ae570b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-82-_jpg.rf.d94058846515cf5497a9d41853ae570b.txt,True,640,640,2.0,Sitting,0.44453125,0.6140625,0.7390625,0.70546875,True
fall,train,-83-_jpg.rf.67a721f46971d1f6f7646e4917b51191,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-83-_jpg.rf.67a721f46971d1f6f7646e4917b51191.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-83-_jpg.rf.67a721f46971d1f6f7646e4917b51191.txt,True,640,640,2.0,Sitting,0.3828125,0.47578125,0.51484375,0.89453125,True
fall,train,-85-_jpg.rf.850ee6041dd7ab71fb3238df203eb7c6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-85-_jpg.rf.850ee6041dd7ab71fb3238df203eb7c6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-85-_jpg.rf.850ee6041dd7ab71fb3238df203eb7c6.txt,True,640,640,2.0,Sitting,0.4984375,0.5859375,0.45546875,0.68515625,True
fall,train,-91-_jpg.rf.55dfbe5d3d05e3ae4d853428a453d6fb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-91-_jpg.rf.55dfbe5d3d05e3ae4d853428a453d6fb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-91-_jpg.rf.55dfbe5d3d05e3ae4d853428a453d6fb.txt,True,640,640,2.0,Sitting,0.50703125,0.615625,0.64453125,0.7125,True
fall,train,-a7626805-_jpg.rf.549e61c780616185c515cca96892dc6a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-a7626805-_jpg.rf.549e61c780616185c515cca96892dc6a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-a7626805-_jpg.rf.549e61c780616185c515cca96892dc6a.txt,True,640,640,2.0,Sitting,0.56640625,0.60234375,0.6296875,0.6078125,True
fall,train,-BBC-News-1-_jpg.rf.f147f9d021591f9ae0e92e486ec7228c,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-BBC-News-1-_jpg.rf.f147f9d021591f9ae0e92e486ec7228c.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-BBC-News-1-_jpg.rf.f147f9d021591f9ae0e92e486ec7228c.txt,True,640,640,2.0,Sitting,0.33671875,0.5,0.4875,1.0,True
fall,train,-outstretched-ahead-for-a-medical-control-isolated-over-white-backgr-2C92J9Y_jpg.rf.29a937eaf3c58b5075bc34519e7f6896,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-outstretched-ahead-for-a-medical-control-isolated-over-white-backgr-2C92J9Y_jpg.rf.29a937eaf3c58b5075bc34519e7f6896.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-outstretched-ahead-for-a-medical-control-isolated-over-white-backgr-2C92J9Y_jpg.rf.29a937eaf3c58b5075bc34519e7f6896.txt,True,640,640,2.0,Sitting,0.4296875,0.49453125,0.5125,0.746875,True
fall,train,-Sunlounger-_jpg.rf.8482e7b29310be999909012914d9a177,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-Sunlounger-_jpg.rf.8482e7b29310be999909012914d9a177.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-Sunlounger-_jpg.rf.8482e7b29310be999909012914d9a177.txt,True,640,640,2.0,Sitting,0.41015625,0.4734375,0.81953125,0.80234375,True
fall,train,-_-jpg-_-_jpg.rf.5fedb2ba40be1c61b0fd1f57d552039d,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_-jpg-_-_jpg.rf.5fedb2ba40be1c61b0fd1f57d552039d.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_-jpg-_-_jpg.rf.5fedb2ba40be1c61b0fd1f57d552039d.txt,True,640,640,2.0,Sitting,0.58515625,0.53125,0.78359375,0.875,True
fall,train,-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7.txt,True,640,640,2.0,Sitting,0.359375,0.49296875,0.5484375,0.909375,True
fall,train,-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_-_-_-png-_-PNGE_jpg.rf.5abb17369fea9fefbeac1c95c3881dc7.txt,True,640,640,2.0,Sitting,0.69375,0.5171875,0.44921875,0.92734375,True
fall,train,-_-_-_jpg.rf.8503eb34cc97c10853d08f903fc78373,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_-_-_jpg.rf.8503eb34cc97c10853d08f903fc78373.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_-_-_jpg.rf.8503eb34cc97c10853d08f903fc78373.txt,True,640,640,2.0,Sitting,0.42109375,0.55546875,0.36171875,0.85,True
fall,train,-_-_-_jpg.rf.e62fd47984cda6695f36d9ab2bbab8d9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_-_-_jpg.rf.e62fd47984cda6695f36d9ab2bbab8d9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_-_-_jpg.rf.e62fd47984cda6695f36d9ab2bbab8d9.txt,True,640,640,2.0,Sitting,0.51875,0.515625,0.81875,0.84140625,True
fall,train,-_jpg.rf.2dbf6e162e83076e64c7f86d749a7c7d,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_jpg.rf.2dbf6e162e83076e64c7f86d749a7c7d.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_jpg.rf.2dbf6e162e83076e64c7f86d749a7c7d.txt,True,640,640,2.0,Sitting,0.3078125,0.575,0.29453125,0.85,True
fall,train,-_yyth_jpg.rf.155076e3813f503d45205bdb5a0eee20,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_yyth_jpg.rf.155076e3813f503d45205bdb5a0eee20.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_yyth_jpg.rf.155076e3813f503d45205bdb5a0eee20.txt,True,640,640,2.0,Sitting,0.55390625,0.55390625,0.57890625,0.7609375,True
fall,train,-_yyt_jpg.rf.3b61935caf076bb167f2823a4667b043,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_yyt_jpg.rf.3b61935caf076bb167f2823a4667b043.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_yyt_jpg.rf.3b61935caf076bb167f2823a4667b043.txt,True,640,640,2.0,Sitting,0.7265625,0.56484375,0.23828125,0.86953125,True
fall,train,-_yy_jpg.rf.0e79683fbed0aab0769ae46cdf00eada,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\-_yy_jpg.rf.0e79683fbed0aab0769ae46cdf00eada.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\-_yy_jpg.rf.0e79683fbed0aab0769ae46cdf00eada.txt,True,640,640,2.0,Sitting,0.4328125,0.49296875,0.74765625,0.86796875,True
fall,train,00000001_jpg.rf.4f19984779fcbe70ba5c4d7c86c89a63,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000001_jpg.rf.4f19984779fcbe70ba5c4d7c86c89a63.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000001_jpg.rf.4f19984779fcbe70ba5c4d7c86c89a63.txt,True,640,640,0.0,Bending,0.49921875,0.57265625,0.7171875,0.6609375,True
fall,train,00000001_jpg.rf.d89aeaedea2a3128115229254a1f4fe6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000001_jpg.rf.d89aeaedea2a3128115229254a1f4fe6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000001_jpg.rf.d89aeaedea2a3128115229254a1f4fe6.txt,True,640,640,0.0,Bending,0.50078125,0.57265625,0.7171875,0.6609375,True
fall,train,00000003_jpg.rf.3b841e6756723e501b71c7e655afa411,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000003_jpg.rf.3b841e6756723e501b71c7e655afa411.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000003_jpg.rf.3b841e6756723e501b71c7e655afa411.txt,True,640,640,0.0,Bending,0.525,0.55625,0.7609375,0.784375,True
fall,train,00000004_jpg.rf.7525cf7b245b7cc16a92932cc0313490,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000004_jpg.rf.7525cf7b245b7cc16a92932cc0313490.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000004_jpg.rf.7525cf7b245b7cc16a92932cc0313490.txt,True,640,640,0.0,Bending,0.45546875,0.484375,0.853125,0.9015625,True
fall,train,00000005_jpg.rf.4666b210a8a4ea027cbeb96082234905,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000005_jpg.rf.4666b210a8a4ea027cbeb96082234905.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000005_jpg.rf.4666b210a8a4ea027cbeb96082234905.txt,True,640,640,0.0,Bending,0.53046875,0.496875,0.68125,0.60625,True
fall,train,00000006_jpg.rf.2f1a48a022a843953a936c8507afb274,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000006_jpg.rf.2f1a48a022a843953a936c8507afb274.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000006_jpg.rf.2f1a48a022a843953a936c8507afb274.txt,True,640,640,0.0,Bending,0.45234375,0.5296875,0.753125,0.828125,True
fall,train,00000006_jpg.rf.3f018e44aba8d4b4d4fbf85eecb87902,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000006_jpg.rf.3f018e44aba8d4b4d4fbf85eecb87902.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000006_jpg.rf.3f018e44aba8d4b4d4fbf85eecb87902.txt,True,640,640,0.0,Bending,0.54765625,0.5296875,0.753125,0.828125,True
fall,train,00000007_jpg.rf.e20a436c073c6d56e75f46e41fc1f6a0,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000007_jpg.rf.e20a436c073c6d56e75f46e41fc1f6a0.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000007_jpg.rf.e20a436c073c6d56e75f46e41fc1f6a0.txt,True,640,640,0.0,Bending,0.434375,0.5453125,0.815625,0.725,True
fall,train,00000010_jpg.rf.1eae6743210633a452399668138cc1b3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000010_jpg.rf.1eae6743210633a452399668138cc1b3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000010_jpg.rf.1eae6743210633a452399668138cc1b3.txt,True,640,640,0.0,Bending,0.5328125,0.5046875,0.6515625,0.74375,True
fall,train,00000010_jpg.rf.db179064ab5cff33eb2eb6abc987cba9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000010_jpg.rf.db179064ab5cff33eb2eb6abc987cba9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000010_jpg.rf.db179064ab5cff33eb2eb6abc987cba9.txt,True,640,640,0.0,Bending,0.4671875,0.5046875,0.65,0.74375,True
fall,train,00000011_jpg.rf.b39d134acb73b686cab07238d8a061b5,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000011_jpg.rf.b39d134acb73b686cab07238d8a061b5.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000011_jpg.rf.b39d134acb73b686cab07238d8a061b5.txt,True,640,640,0.0,Bending,0.48203125,0.49609375,0.6890625,0.78125,True
fall,train,00000012_jpg.rf.b1127b06f7c94bec575029250a530645,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000012_jpg.rf.b1127b06f7c94bec575029250a530645.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000012_jpg.rf.b1127b06f7c94bec575029250a530645.txt,True,640,640,0.0,Bending,0.50703125,0.49453125,0.8890625,0.91875,True
fall,train,00000014_jpg.rf.3ab27232cff5b12d60dc7a6df2808ef8,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000014_jpg.rf.3ab27232cff5b12d60dc7a6df2808ef8.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000014_jpg.rf.3ab27232cff5b12d60dc7a6df2808ef8.txt,True,640,640,0.0,Bending,0.52578125,0.6109375,0.5390625,0.5609375,True
fall,train,00000014_jpg.rf.b5cb331317fcf64a89051f4c9d9441ab,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000014_jpg.rf.b5cb331317fcf64a89051f4c9d9441ab.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000014_jpg.rf.b5cb331317fcf64a89051f4c9d9441ab.txt,True,640,640,0.0,Bending,0.47421875,0.6109375,0.5390625,0.5609375,True
fall,train,00000015_jpg.rf.448da638f07e6b6d33929e7ae63e5333,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000015_jpg.rf.448da638f07e6b6d33929e7ae63e5333.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000015_jpg.rf.448da638f07e6b6d33929e7ae63e5333.txt,True,640,640,0.0,Bending,0.50859375,0.51875,0.665625,0.6171875,True
fall,train,00000016_jpg.rf.15f2120464346e0e8ec7ffed54de8487,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\00000016_jpg.rf.15f2120464346e0e8ec7ffed54de8487.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\00000016_jpg.rf.15f2120464346e0e8ec7ffed54de8487.txt,True,640,640,0.0,Bending,0.5421875,0.50390625,0.7390625,0.7265625,True
