dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation
person,train,000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.txt,True,640,640,0.0,person,0.815625,0.6890625,0.034375,0.0796875,True
person,train,000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.txt,True,640,640,0.0,person,0.92734375,0.66953125,0.0296875,0.05546875,True
person,train,000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.txt,True,640,640,0.0,person,0.8578125,0.60546875,0.00625,0.01953125,True
person,train,000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.txt,True,640,640,0.0,person,0.11875,0.490625,0.009375,0.03828125,True
person,train,000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000109_jpg.rf.4fa4e16f6290c5cbf6a5a5bbff0ffa2a.txt,True,640,640,0.0,person,0.94921875,0.6625,0.0140625,0.0265625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.6609375,0.49296875,0.675,0.98515625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.19609375,0.55703125,0.3921875,0.58515625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.4859375,0.14296875,0.2,0.28515625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.35859375,0.096875,0.1078125,0.19375,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.28203125,0.09140625,0.1265625,0.17890625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.10078125,0.18046875,0.2015625,0.36015625,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.22734375,0.05625,0.0484375,0.1125,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.66015625,0.0875,0.0546875,0.175,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.4203125,0.02890625,0.021875,0.0578125,True
person,train,000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000110_jpg.rf.a4fe18423a04504b7d89624e4180c67f.txt,True,640,640,0.0,person,0.584375,0.09609375,0.125,0.19140625,True
person,train,000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.txt,True,640,640,0.0,person,0.18984375,0.40234375,0.365625,0.7109375,True
person,train,000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.txt,True,640,640,0.0,person,0.9078125,0.4109375,0.18046875,0.5125,True
person,train,000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000113_jpg.rf.2c7e1ceba42deca40dfa573ccc79661e.txt,True,640,640,0.0,person,0.5875,0.36953125,0.46875,0.6046875,True
person,train,000000000127_jpg.rf.54a12c410d55fcb16f508bc0c0aba58b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000127_jpg.rf.54a12c410d55fcb16f508bc0c0aba58b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000127_jpg.rf.54a12c410d55fcb16f508bc0c0aba58b.txt,True,640,640,0.0,person,0.709375,0.05234375,0.034375,0.075,True
person,train,000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147.txt,True,640,640,0.0,person,0.053125,0.646875,0.10625,0.68984375,True
person,train,000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000136_jpg.rf.6f039fab3b645200d4cb586b9c3fd147.txt,True,640,640,0.0,person,0.0671875,0.57890625,0.134375,0.83671875,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.61171875,0.76953125,0.0140625,0.03046875,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.53359375,0.75078125,0.0109375,0.03046875,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.5234375,0.75,0.009375,0.0328125,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.63671875,0.771875,0.0234375,0.03046875,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.87734375,0.76015625,0.0109375,0.04453125,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.84296875,0.75078125,0.0078125,0.03515625,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.4328125,0.77421875,0.0125,0.03046875,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.85234375,0.75703125,0.0078125,0.0375,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.9171875,0.759375,0.00625,0.0234375,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.3921875,0.7625,0.009375,0.05390625,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.36875,0.76171875,0.0125,0.05625,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.34765625,0.76015625,0.0109375,0.06328125,True
person,train,000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000149_jpg.rf.44817ba40a0cdcd867037122d51bedf6.txt,True,640,640,0.0,person,0.51953125,0.76171875,0.7171875,0.0796875,True
person,train,000000000151_jpg.rf.1e542a5449b7f411ad1ee42749eaeba3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000151_jpg.rf.1e542a5449b7f411ad1ee42749eaeba3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000151_jpg.rf.1e542a5449b7f411ad1ee42749eaeba3.txt,True,640,640,0.0,person,0.934375,0.13515625,0.06484375,0.0828125,True
person,train,000000000192_jpg.rf.6898673e105da54365fe4a392b70c913,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.txt,True,640,640,0.0,person,0.646875,0.75390625,0.20625,0.45859375,True
person,train,000000000192_jpg.rf.6898673e105da54365fe4a392b70c913,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.txt,True,640,640,0.0,person,0.7421875,0.71015625,0.121875,0.51640625,True
person,train,000000000192_jpg.rf.6898673e105da54365fe4a392b70c913,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.txt,True,640,640,0.0,person,0.028125,0.78203125,0.05625,0.42734375,True
person,train,000000000192_jpg.rf.6898673e105da54365fe4a392b70c913,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000192_jpg.rf.6898673e105da54365fe4a392b70c913.txt,True,640,640,0.0,person,0.50390625,0.61640625,0.1734375,0.49140625,True
person,train,000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.txt,True,640,640,0.0,person,0.48203125,0.496875,0.41875,0.978125,True
person,train,000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.txt,True,640,640,0.0,person,0.21484375,0.68125,0.42890625,0.54375,True
person,train,000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.txt,True,640,640,0.0,person,0.72421875,0.61015625,0.22265625,0.4015625,True
person,train,000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.txt,True,640,640,0.0,person,0.04609375,0.7390625,0.09140625,0.31875,True
person,train,000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000241_jpg.rf.97142deb8a6c5c42ef9e0c2e4c88cdba.txt,True,640,640,0.0,person,0.90859375,0.70546875,0.175,0.3609375,True
person,train,000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.txt,True,640,640,0.0,person,0.271875,0.85625,0.1125,0.27890625,True
person,train,000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.txt,True,640,640,0.0,person,0.38984375,0.76015625,0.0453125,0.16640625,True
person,train,000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.txt,True,640,640,0.0,person,0.3453125,0.75234375,0.034375,0.125,True
person,train,000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\images\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\person_detection\train\labels\000000000257_jpg.rf.e00b7e62a9b1ca974b265e67b75682bb.txt,True,640,640,0.0,person,0.4234375,0.76171875,0.025,0.15234375,True
